pdf,page,country,hs_code,description
HS Code/country specific/Chapter 8_2025HTSRev32.pdf,2,,0801.11.00,"Coconuts, Brazil nuts and cashew nuts, fresh or dried, whether or not shelled or peeled Coconuts: Desiccated"
HS Code/country specific/Chapter 8_2025HTSRev32.pdf,2,,0801.12.00,"Coconuts, Brazil nuts and cashew nuts, fresh or dried, whether or not shelled or peeled Coconuts: In the inner shell (endocarp)"
HS Code/country specific/Chapter 8_2025HTSRev32.pdf,2,,0801.19.01,"Coconuts, Brazil nuts and cashew nuts, fresh or dried, whether or not shelled or peeled Coconuts: Other"
HS Code/country specific/Chapter 8_2025HTSRev32.pdf,2,US,0801.19.0120,"Coconuts, Brazil nuts and cashew nuts, fresh or dried, whether or not shelled or peeled Coconuts: Other Coconuts: Other In shell"
HS Code/country specific/Chapter 8_2025HTSRev32.pdf,2,US,0801.19.0140,"Coconuts, Brazil nuts and cashew nuts, fresh or dried, whether or not shelled or peeled Coconuts: Other Coconuts: Other Shelled"
HS Code/country specific/Chapter 8_2025HTSRev32.pdf,2,,0801.21.00,"Coconuts, Brazil nuts and cashew nuts, fresh or dried, whether or not shelled or peeled Brazil nuts: In shell"
HS Code/country specific/Chapter 8_2025HTSRev32.pdf,2,,0801.22.00,"Coconuts, Brazil nuts and cashew nuts, fresh or dried, whether or not shelled or peeled Brazil nuts: Shelled"
HS Code/country specific/Chapter 8_2025HTSRev32.pdf,2,,0801.31.00,"Coconuts, Brazil nuts and cashew nuts, fresh or dried, whether or not shelled or peeled Cashew nuts: In shell"
HS Code/country specific/Chapter 8_2025HTSRev32.pdf,2,,0801.32.00,"Coconuts, Brazil nuts and cashew nuts, fresh or dried, whether or not shelled or peeled Cashew nuts: Shelled"
HS Code/country specific/Chapter 8_2025HTSRev32.pdf,2,,0802,"Other nuts, fresh or dried, whether or not shelled or peeled:"
HS Code/country specific/Chapter 8_2025HTSRev32.pdf,2,,0802.11.00,"Other nuts, fresh or dried, whether or not shelled or peeled: Almonds: In shell"
HS Code/country specific/Chapter 8_2025HTSRev32.pdf,2,,0802.12.00,"Other nuts, fresh or dried, whether or not shelled or peeled: Almonds: Shelled"
HS Code/country specific/Chapter 8_2025HTSRev32.pdf,2,US,0802.12.0005,"Other nuts, fresh or dried, whether or not shelled or peeled: Almonds: Shelled Certified organic"
HS Code/country specific/Chapter 8_2025HTSRev32.pdf,2,US,0802.12.0015,"Other nuts, fresh or dried, whether or not shelled or peeled: Almonds: Shelled Other"
HS Code/country specific/Chapter 8_2025HTSRev32.pdf,2,,0802.21.00,"Other nuts, fresh or dried, whether or not shelled or peeled: Hazelnuts or filberts (Corylus spp.): In shell"
HS Code/country specific/Chapter 8_2025HTSRev32.pdf,2,,0802.22.00,"Other nuts, fresh or dried, whether or not shelled or peeled: Hazelnuts or filberts (Corylus spp.): Shelled"
HS Code/country specific/Chapter 8_2025HTSRev32.pdf,2,,0802.31.00,"Other nuts, fresh or dried, whether or not shelled or peeled: Walnuts: In shell"
HS Code/country specific/Chapter 8_2025HTSRev32.pdf,2,,0802.32.00,"Other nuts, fresh or dried, whether or not shelled or peeled: Walnuts: Shelled"
HS Code/country specific/Chapter 8_2025HTSRev32.pdf,2,,0802.41.00,"Other nuts, fresh or dried, whether or not shelled or peeled: Chestnuts (Castanea spp.): In shell"
HS Code/country specific/Chapter 8_2025HTSRev32.pdf,2,,0802.42.00,"Other nuts, fresh or dried, whether or not shelled or peeled: Chestnuts (Castanea spp.): Shelled"
HS Code/country specific/Chapter 8_2025HTSRev32.pdf,3,,0802,"Other nuts, fresh or dried, whether or not shelled or peeled"
HS Code/country specific/Chapter 8_2025HTSRev32.pdf,3,US,0802.51.0000,"Other nuts, fresh or dried, whether or not shelled or peeled: Pistachios: In shell"
HS Code/country specific/Chapter 8_2025HTSRev32.pdf,3,US,0802.52.0000,"Other nuts, fresh or dried, whether or not shelled or peeled: Pistachios: Shelled"
HS Code/country specific/Chapter 8_2025HTSRev32.pdf,3,US,0802.61.0000,"Other nuts, fresh or dried, whether or not shelled or peeled: Macadamia nuts: In shell"
HS Code/country specific/Chapter 8_2025HTSRev32.pdf,3,US,0802.62.0000,"Other nuts, fresh or dried, whether or not shelled or peeled: Macadamia nuts: Shelled"
HS Code/country specific/Chapter 8_2025HTSRev32.pdf,3,US,0802.70.1000,"Other nuts, fresh or dried, whether or not shelled or peeled: Kola nuts (Cola spp.): In shell"
HS Code/country specific/Chapter 8_2025HTSRev32.pdf,3,US,0802.70.2000,"Other nuts, fresh or dried, whether or not shelled or peeled: Kola nuts (Cola spp.): Shelled"
HS Code/country specific/Chapter 8_2025HTSRev32.pdf,3,US,0802.80.1000,"Other nuts, fresh or dried, whether or not shelled or peeled: Areca nuts: In shell"
HS Code/country specific/Chapter 8_2025HTSRev32.pdf,3,US,0802.80.2000,"Other nuts, fresh or dried, whether or not shelled or peeled: Areca nuts: Shelled"
HS Code/country specific/Chapter 8_2025HTSRev32.pdf,4,,0802.91,"Other nuts, fresh or dried, whether or not shelled or peeled: Other: Pine nuts, in shell:"
HS Code/country specific/Chapter 8_2025HTSRev32.pdf,4,US,0802.91.1000,"Other nuts, fresh or dried, whether or not shelled or peeled: Other: Pine nuts, in shell: Pignolia"
HS Code/country specific/Chapter 8_2025HTSRev32.pdf,4,US,0802.91.9000,"Other nuts, fresh or dried, whether or not shelled or peeled: Other: Pine nuts, in shell: Other"
HS Code/country specific/Chapter 8_2025HTSRev32.pdf,4,,0802.92,"Other nuts, fresh or dried, whether or not shelled or peeled: Pine nuts, shelled:"
HS Code/country specific/Chapter 8_2025HTSRev32.pdf,4,US,0802.92.1000,"Other nuts, fresh or dried, whether or not shelled or peeled: Pine nuts, shelled: Pignolia"
HS Code/country specific/Chapter 8_2025HTSRev32.pdf,4,US,0802.92.9000,"Other nuts, fresh or dried, whether or not shelled or peeled: Pine nuts, shelled: Other"
HS Code/country specific/Chapter 8_2025HTSRev32.pdf,4,,0802.99,"Other nuts, fresh or dried, whether or not shelled or peeled: Other:"
HS Code/country specific/Chapter 8_2025HTSRev32.pdf,4,US,0802.99.1000,"Other nuts, fresh or dried, whether or not shelled or peeled: Other: Pecans: In shell"
HS Code/country specific/Chapter 8_2025HTSRev32.pdf,4,US,0802.99.1500,"Other nuts, fresh or dried, whether or not shelled or peeled: Other: Pecans: Shelled"
HS Code/country specific/Chapter 8_2025HTSRev32.pdf,4,US,0802.99.8200,"Other nuts, fresh or dried, whether or not shelled or peeled: Other: Other: In shell"
HS Code/country specific/Chapter 8_2025HTSRev32.pdf,4,US,0802.99.9800,"Other nuts, fresh or dried, whether or not shelled or peeled: Other: Other: Shelled"
HS Code/country specific/Chapter 8_2025HTSRev32.pdf,4,,0803.10,"Bananas and plantains, fresh or dried: Plantains:"
HS Code/country specific/Chapter 8_2025HTSRev32.pdf,4,US,0803.10.1000,"Bananas and plantains, fresh or dried: Plantains: Fresh"
HS Code/country specific/Chapter 8_2025HTSRev32.pdf,4,US,0803.10.2000,"Bananas and plantains, fresh or dried: Plantains: Dried"
HS Code/country specific/Chapter 8_2025HTSRev32.pdf,4,US,0803.90.0025,"Bananas and plantains, fresh or dried: Other Certified organic"
HS Code/country specific/Chapter 8_2025HTSRev32.pdf,4,US,0803.90.0035,"Bananas and plantains, fresh or dried: Other: Other: Fresh"
HS Code/country specific/Chapter 8_2025HTSRev32.pdf,4,US,0803.90.0045,"Bananas and plantains, fresh or dried: Other: Other: Dried"
HS Code/country specific/Chapter 8_2025HTSRev32.pdf,5,,0804,"Dates, figs, pineapples, avocados, guavas, mangoes and mangosteens, fresh or dried:"
HS Code/country specific/Chapter 8_2025HTSRev32.pdf,5,,0804.10,"Dates, figs, pineapples, avocados, guavas, mangoes and mangosteens, fresh or dried Dates:"
HS Code/country specific/Chapter 8_2025HTSRev32.pdf,5,,0804.10.20,"Dates, figs, pineapples, avocados, guavas, mangoes and mangosteens, fresh or dried Whole, with or without pits: Packed in units weighing (with the immediate container, if any) not more than 4.6 kg"
HS Code/country specific/Chapter 8_2025HTSRev32.pdf,5,US,0804.10.2010,"Dates, figs, pineapples, avocados, guavas, mangoes and mangosteens, fresh or dried Whole, with or without pits: Packed in units weighing (with the immediate container, if any) not more than 4.6 kg Whole, with or without pits: Packed in units weighing (with the immediate container, if any) not more than 4.6 kg Certified organic."
HS Code/country specific/Chapter 8_2025HTSRev32.pdf,5,US,0804.10.2090,"Dates, figs, pineapples, avocados, guavas, mangoes and mangosteens, fresh or dried Whole, with or without pits: Packed in units weighing (with the immediate container, if any) not more than 4.6 kg Whole, with or without pits: Packed in units weighing (with the immediate container, if any) not more than 4.6 kg Other."
HS Code/country specific/Chapter 8_2025HTSRev32.pdf,5,US,0804.10.4000,"Dates, figs, pineapples, avocados, guavas, mangoes and mangosteens, fresh or dried Other: With pits."
HS Code/country specific/Chapter 8_2025HTSRev32.pdf,5,US,0804.10.6000,"Dates, figs, pineapples, avocados, guavas, mangoes and mangosteens, fresh or dried Other: With pits removed."
HS Code/country specific/Chapter 8_2025HTSRev32.pdf,5,US,0804.10.8000,"Dates, figs, pineapples, avocados, guavas, mangoes and mangosteens, fresh or dried Other"
HS Code/country specific/Chapter 8_2025HTSRev32.pdf,5,,0804.20,"Dates, figs, pineapples, avocados, guavas, mangoes and mangosteens, fresh or dried Figs: Whole:"
HS Code/country specific/Chapter 8_2025HTSRev32.pdf,5,US,0804.20.4000,"Dates, figs, pineapples, avocados, guavas, mangoes and mangosteens, fresh or dried Figs: Whole In immediate containers weighing with their contents over 0.5 kg each."
HS Code/country specific/Chapter 8_2025HTSRev32.pdf,5,US,0804.20.6000,"Dates, figs, pineapples, avocados, guavas, mangoes and mangosteens, fresh or dried Figs: Whole Other"
HS Code/country specific/Chapter 8_2025HTSRev32.pdf,5,US,0804.20.8000,"Dates, figs, pineapples, avocados, guavas, mangoes and mangosteens, fresh or dried Figs: Whole Other."
HS Code/country specific/Chapter 8_2025HTSRev32.pdf,5,,0804.30,"Dates, figs, pineapples, avocados, guavas, mangoes and mangosteens, fresh or dried Pineapples:"
HS Code/country specific/Chapter 8_2025HTSRev32.pdf,5,US,0804.30.2000,"Dates, figs, pineapples, avocados, guavas, mangoes and mangosteens, fresh or dried Pineapples Not reduced in size: In bulk."
HS Code/country specific/Chapter 8_2025HTSRev32.pdf,5,,0804.30.40,"Dates, figs, pineapples, avocados, guavas, mangoes and mangosteens, fresh or dried Pineapples Not reduced in size: In crates or other packages."
HS Code/country specific/Chapter 8_2025HTSRev32.pdf,5,US,0804.30.4010,"Dates, figs, pineapples, avocados, guavas, mangoes and mangosteens, fresh or dried Pineapples Not reduced in size: In crates or other packages Not reduced in size: In crates or other packages. Certified organic."
HS Code/country specific/Chapter 8_2025HTSRev32.pdf,5,US,0804.30.4090,"Dates, figs, pineapples, avocados, guavas, mangoes and mangosteens, fresh or dried Pineapples Not reduced in size: In crates or other packages Not reduced in size: In crates or other packages. Other."
HS Code/country specific/Chapter 8_2025HTSRev32.pdf,5,US,0804.30.6000,"Dates, figs, pineapples, avocados, guavas, mangoes and mangosteens, fresh or dried Pineapples Reduced in size."
HS Code/country specific/Chapter 8_2025HTSRev32.pdf,6,,0804,"Dates, figs, pineapples, avocados, guavas, mangoes and mangosteens, fresh or dried: (con.)"
HS Code/country specific/Chapter 8_2025HTSRev32.pdf,6,,0804.40.00,"Dates, figs, pineapples, avocados, guavas, mangoes and mangosteens, fresh or dried: (con.) Avocados"
HS Code/country specific/Chapter 8_2025HTSRev32.pdf,6,US,0804.40.0020,"Dates, figs, pineapples, avocados, guavas, mangoes and mangosteens, fresh or dried: (con.) Avocados Hass avocados and avocados determined by the Secretary of Agriculture to be Hass-like: Certified organic"
HS Code/country specific/Chapter 8_2025HTSRev32.pdf,6,US,0804.40.0040,"Dates, figs, pineapples, avocados, guavas, mangoes and mangosteens, fresh or dried: (con.) Avocados Hass avocados and avocados determined by the Secretary of Agriculture to be Hass-like: Other"
HS Code/country specific/Chapter 8_2025HTSRev32.pdf,6,US,0804.40.0090,"Dates, figs, pineapples, avocados, guavas, mangoes and mangosteens, fresh or dried: (con.) Avocados Hass avocados and avocados determined by the Secretary of Agriculture to be Hass-like: Other"
HS Code/country specific/Chapter 8_2025HTSRev32.pdf,6,,0804.50,"Dates, figs, pineapples, avocados, guavas, mangoes and mangosteens, fresh or dried: (con.) Guavas, mangoes and mangosteens: Fresh:"
HS Code/country specific/Chapter 8_2025HTSRev32.pdf,6,,0804.50.40,"Dates, figs, pineapples, avocados, guavas, mangoes and mangosteens, fresh or dried: (con.) Guavas, mangoes and mangosteens: Fresh Guavas, mangoes and mangosteens: Fresh: If entered during the period from September 1, in any year, to the following May 31, inclusive"
HS Code/country specific/Chapter 8_2025HTSRev32.pdf,6,US,0804.50.4045,"Dates, figs, pineapples, avocados, guavas, mangoes and mangosteens, fresh or dried: (con.) Guavas, mangoes and mangosteens: Fresh Guavas, mangoes and mangosteens: Fresh: If entered during the period from September 1, in any year, to the following May 31, inclusive Guavas, mangoes and mangosteens: Fresh: If entered during the period from September 1, in any year, to the following May 31, inclusive Mangoes: Certified organic"
HS Code/country specific/Chapter 8_2025HTSRev32.pdf,6,US,0804.50.4055,"Dates, figs, pineapples, avocados, guavas, mangoes and mangosteens, fresh or dried: (con.) Guavas, mangoes and mangosteens: Fresh Guavas, mangoes and mangosteens: Fresh: If entered during the period from September 1, in any year, to the following May 31, inclusive Guavas, mangoes and mangosteens: Fresh: If entered during the period from September 1, in any year, to the following May 31, inclusive Mangoes: Other"
HS Code/country specific/Chapter 8_2025HTSRev32.pdf,6,US,0804.50.4065,"Dates, figs, pineapples, avocados, guavas, mangoes and mangosteens, fresh or dried: (con.) Guavas, mangoes and mangosteens: Fresh Guavas, mangoes and mangosteens: Fresh: If entered during the period from September 1, in any year, to the following May 31, inclusive Guavas, mangoes and mangosteens: Fresh: If entered during the period from September 1, in any year, to the following May 31, inclusive Mangosteens"
